Article Title,Source Title,"Times Cited, All Databases",Publication Year
Deltamethrin transformation by Bacillus thuringiensis and the associated metabolic pathways,ENVIRONMENT INTERNATIONAL,11,2020
"Lytic bacteriophage vB_KmiS-Kmi2C disrupts biofilms formed by members of the Klebsiella oxytoca complex, and represents a novel virus family and genus",JOURNAL OF APPLIED MICROBIOLOGY,1,2023
"Taxonomic status of Dahl's Jird, Meriones dahli, as inferred from cytochrome b and IRBP gene sequences (Mammalia: Rodentia)",ZOOLOGY IN THE MIDDLE EAST,0,2021
Structure and assembly process of fungal communities in the Yangtze River Estuary,FRONTIERS IN MICROBIOLOGY,0,2024
"Identification, structure analysis, and transcript profiling of phosphate transporters under Pi deficiency in duckweeds",INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,5,2021
Partner Fidelity and Asymmetric Specialization in Ecological Networks,AMERICAN NATURALIST,9,2020
Population Genetics of Bactrocera minax (Diptera: Tephritidae) in China Based on nad4 Gene Sequence,INSECTS,1,2019
Metabolic modeling of endosymbiont genome reduction on a temporal scale,MOLECULAR SYSTEMS BIOLOGY,38,2011
The Modern RNP World of Eukaryotes,JOURNAL OF HEREDITY,34,2009
"Phylogeographical and Morphological Analyses of Triplophysa stenura (Cypriniformes: Nemacheilidae) from the Three Parallel Rivers Region, China",ZOOLOGICAL STUDIES,6,2018
Myosin-driven transport network in plants,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,46,2017
Determination of genetic diversity of multidrug-resistant Mycobacterium tuberculosis strains in Turkey using 15 locus MIRU-VNTR and spoligotyping methods,PATHOGENS AND GLOBAL HEALTH,1,2023
"REDESCRIPTION OF THE SEA HARE PHYLLAPLYSIA VIRIDIS (BERGH, 1905) (GASTROPODA: HETEROBRANCHIA: APLYSIIDA)",MALACOLOGIA,0,2020
C1A cysteine protease-cystatin interactions in leaf senescence,JOURNAL OF EXPERIMENTAL BOTANY,89,2014
Safeguarding sloths and anteaters in the future: Priority areas for conservation under climate change,BIOTROPICA,1,2023
Effects of Conventional and Organic Agriculture on Soil Arbuscular Mycorrhizal Fungal Community in Low-Quality Farmland,FRONTIERS IN MICROBIOLOGY,12,2022
Testing species pair hypotheses:: Evolutionary processes in the lichen-forming species complex Porpidia flavocoerulescens and Porpidia melinodes,MOLECULAR BIOLOGY AND EVOLUTION,100,2006
Tracing Origins of the Salmonella Bareilly Strain Causing a Food-borne Outbreak in the United States,JOURNAL OF INFECTIOUS DISEASES,111,2016
"Cryptic diversification, phenotypic plasticity, and host specialization in a sponge-dwelling goby",CORAL REEFS,1,2024
Branching Copy-Number Evolution and Parallel Immune Profiles across the Regional Tumor Space of Resected Pancreatic Cancer,MOLECULAR CANCER RESEARCH,3,2022
Genetic variation of blue-tongue skinks of the genus Tiliqua (Squamata: Scincidae) from New Guinea and Wallacea,BIOLOGIA,2,2021
The broad-host-range plasmid pSFA231 isolated from petroleum-contaminated sediment represents a new member of the PromA plasmid family,FRONTIERS IN MICROBIOLOGY,37,2015
Mitochondrial phylogeography of the Eurasian Reed Warbler Acrocephalus scirpaceus and the first genetic record of A. s. fuscus in Central Europe,IBIS,12,2014
Phylogeny and evolution of Dyckia (Bromeliaceae) inferred from chloroplast and nuclear sequences,PLANT SYSTEMATICS AND EVOLUTION,44,2014
Seasonal variation significantly influenced the stochasticity of community assembly of amphibian symbiotic bacteria,ENVIRONMENTAL MICROBIOLOGY,8,2022
Phylogenetic and Metabolic Tracking of Gut Microbiota during Perinatal Development,PLOS ONE,70,2015
Identification and characterization of putative CIPK genes in maize,JOURNAL OF GENETICS AND GENOMICS,127,2011
"New haplotypes of honey bees (Apis spp.) in Kerala, India-identification by mitochondrial gene and its genetic similarity to South East Asian haplotypes",APIDOLOGIE,0,2023
Global haplotype distribution of Babesia ovis inferred by 18S rRNA sequences; a phylogeographical systematic review,MICROBIAL PATHOGENESIS,0,2023
PHAST and RPHAST: phylogenetic analysis with space/time models,BRIEFINGS IN BIOINFORMATICS,336,2011
"Evolutionary relationships among hares from North Africa (Lepus sp or Lepus spp.), cape hares (L-capensis) from South Africa, and brown hares (L-europaeus), as inferred from mtDNA PCR-RFLP and allozyme data",JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,24,2006
Constrained binding site diversity within families of transcription factors enhances pattern discovery bioinformatics,JOURNAL OF MOLECULAR BIOLOGY,173,2004
NeuralBeds: Neural embeddings for efficient DNA data compression and optimized similarity search,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,0,2024
Nanoconfined β-Sheets Mechanically Reinforce the Supra-Biomolecular Network of Robust Squid Sucker Ring Teeth,ACS NANO,92,2014
Mitochondrial DNA diversity and origins of South and Central American goats,ANIMAL GENETICS,44,2009
Multiple colonizations and hybridization of a freshwater fish group on a satellite island of Sulawesi,MOLECULAR PHYLOGENETICS AND EVOLUTION,0,2023
"Recent speciation in the Formica rufa group ants (Hymenoptera, Formicidae):: inference from mitochondrial DNA phylogeny",MOLECULAR PHYLOGENETICS AND EVOLUTION,83,2004
Unravelling the riddle of Radix: DNA barcoding for species identification of freshwater snail intermediate hosts of zoonotic digeneans and estimating their inter-population evolutionary relationships,INFECTION GENETICS AND EVOLUTION,25,2015
Genetic data on endangered twaite shad (Clupeidae) assessed in landlocked and anadromous populations: one or more species?,REVIEWS IN FISH BIOLOGY AND FISHERIES,7,2014
Cytochrome c2 exit strategy:: Dissociation studies and evolutionary implications,JOURNAL OF PHYSICAL CHEMISTRY B,23,2007
Population structure of Toxoplasma gondii in Argentina,INFECTION GENETICS AND EVOLUTION,25,2018
Molecular divergence between insular and continental Pudu deer (Pudu puda) populations in the Chilean Patagonia,STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT,17,2011
The tapeworm interactome: inferring confidence scored protein-protein interactions from the proteome of Hymenolepis microstoma,BMC GENOMICS,4,2020
Genome-scale community modelling reveals conserved metabolic cross-feedings in epipelagic bacterioplankton communities,NATURE COMMUNICATIONS,0,2024
Genome-wide characterization of trichome birefringence-like genes provides insights into fiber yield improvement,FRONTIERS IN PLANT SCIENCE,4,2023
"Transmission dynamics and molecular characterization of HIV-1 epidemic among therapeutic failure patients in Santa Catarina state, southern Brazil",INFECTION GENETICS AND EVOLUTION,0,2021
A Single Origin for Nymphalid Butterfly Eyespots Followed by Widespread Loss of Associated Gene Expression,PLOS GENETICS,79,2012
Morphology of the adhesive tail tips of carphodactyline geckos (Reptilia: Diplodactylidae),JOURNAL OF MORPHOLOGY,56,1998
Population genetic structure in the endemic cyprinid fish Microphysogobio alticorpus in Taiwan: Evidence for a new phylogeographical area,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,10,2014
ArchaeaTF: An integrated database of putative transcription factors in Archaea,GENOMICS,21,2008
Rare biosphere in cultivated Panax rhizosphere shows deterministic assembly and cross-plant similarity,ECOLOGICAL INDICATORS,2,2022
Effects of Late Pleistocene Climatic Fluctuations on the Phylogeographic and Demographic History of Japanese Scad (Decapterus maruadsi),FRONTIERS IN MARINE SCIENCE,2,2022
Out of Antarctica: quaternary colonization of sub-Antarctic Marion Island by the limpet genus Nacella (Patellogastropoda: Nacellidae),POLAR BIOLOGY,18,2016
The growing and vital role of botanical gardens in climate change research,NEW PHYTOLOGIST,22,2021
Genome-Wide Identification and Expression Analysis of MIKC-Type MADS-Box Gene Family in Punica granatum L.,AGRONOMY-BASEL,14,2020
Genetic diversity in mitochondrial DNA D-loop region of indigenous pig breeds of India,JOURNAL OF GENETICS,2,2022
MutaGAN: A sequence-to-sequence GAN framework to predict mutations of evolving protein populations,VIRUS EVOLUTION,0,2023
"Phylogeny, transcriptional profile, and auxin-induced phosphorylation modification characteristics of conserved PIN proteins in Moso bamboo (Phyllostachys edulis)",INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,6,2023
Unique Trichomonas vaginalis gene sequences identified in multinational regions of Northwest China,BIOSCIENCE TRENDS,6,2017
"Population genetic structure and geographic differentiation in butter catfish, Ompok bimaculatus, from Indian waters inferred by cytochrome b mitochondrial gene",MITOCHONDRIAL DNA PART A,7,2017
InsectBase: a resource for insect genomes and transcriptomes,NUCLEIC ACIDS RESEARCH,129,2016
"Pleiotropy, redundancy and the evolution of flowers",TRENDS IN PLANT SCIENCE,44,2002
Modelling evolutionary tempo and mode using formal morphological spaces and Markov chain principles,JOURNAL OF EVOLUTIONARY BIOLOGY,1,2024
Leaf surface microtopography shaping the bacterial community in the phyllosphere: evidence from 11 tree species,MICROBIOLOGICAL RESEARCH,14,2022
Tear Film Classification in Interferometry Eye Images Using Phylogenetic Diversity Indexes and Ripley's K Function,IEEE JOURNAL OF BIOMEDICAL AND HEALTH INFORMATICS,6,2020
Two genetically diverse H7N7 avian influenza viruses isolated from migratory birds in central China,EMERGING MICROBES & INFECTIONS,16,2018
Polyphasic analysis of an Azoarcus-Leptothrix-dominated bacterial biofilm developed on stainless steel surface in a gasoline-contaminated hypoxic groundwater,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,23,2016
EVOLUTION OF THE CAPSID PROTEIN GENES OF FOOT-AND-MOUTH-DISEASE VIRUS - ANTIGENIC VARIATION WITHOUT ACCUMULATION OF AMINO-ACID SUBSTITUTIONS OVER 6 DECADES,JOURNAL OF VIROLOGY,153,1992
Systems-level feedback regulation of cell cycle transitions in Ostreococcus tauri,PLANT PHYSIOLOGY AND BIOCHEMISTRY,1,2018
The First Report and Molecular Analysis of Enterocytozoon bieneusi from Raccoon (Procyon lotor) in North of Iran,JOURNAL OF EUKARYOTIC MICROBIOLOGY,11,2020
Sequence-related human proteins cluster by degree of evolutionary conservation,PHYSICAL REVIEW E,1,2004
Genetic Characterization of Porcine Circovirus 3 Strains Circulating in Sardinian Pigs and Wild Boars,PATHOGENS,23,2020
"A genome-wide identification and analysis of the basic helix-loop-helix transcription factors in the ponerine ant, Harpegnathos saltator",BMC EVOLUTIONARY BIOLOGY,17,2012
Molecular phylogeography reveals an antitropical distribution and local diversification of Solenogyne (Asteraceae) in the Ryukyu Archipelago of Japan and Australia,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,22,2012
Resolving relationships despite past hybridization in Aliciella subsection Subnuda (Polemoniaceae),JOURNAL OF SYSTEMATICS AND EVOLUTION,0,2024
The Statistical Trends of Protein Evolution: A Lesson from AlphaFold Database,MOLECULAR BIOLOGY AND EVOLUTION,5,2022
Evolution of DDB1-binding WD40 (DWD) in the viridiplantae,PLOS ONE,3,2018
Population Genetic Analysis of Streptomyces albidoflavus Reveals Habitat Barriers to Homologous Recombination in the Diversification of Streptomycetes,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,30,2015
Phylogeographic analysis of the nocturnal velvet ant genus Dilophotopsis (Hymenoptera: Mutillidae) provides insights into diversification in the Nearctic deserts,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,40,2010
Increased diversity of egg-associated bacteria on brown trout (Salmo trutta) at elevated temperatures,SCIENTIFIC REPORTS,22,2015
Genetic changes associated with floral adaptation restrict future evolutionary potential,NATURE,160,2004
Genetic diversity and population structure of Turkish Aseel chickens,SOUTH AFRICAN JOURNAL OF ANIMAL SCIENCE,0,2023
DNA Sequence Support for Reclassification of the Endemic Southern Caspian Sea Deepwater Goby as Neogobius bathybius (Formerly Ponticola; Perciformes: Gobiidae) and Recent Population Expansion of a Continuous Population,ICHTHYOLOGY AND HERPETOLOGY,4,2022
"Genome-Wide Identification, Characterization, and Regulation of RWP-RK Gene Family in the Nitrogen-Fixing Clade",PLANTS-BASEL,6,2020
Conservation of physiological dysregulation signatures of aging across primates,AGING CELL,25,2019
In situ characterization of Nitrospira-like nitrite oxidizing bacteria active in wastewater treatment plants,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,739,2001
Deep forest ensemble learning for classification of alignments of non-coding RNA sequences based on multi-view structure representations,BRIEFINGS IN BIOINFORMATICS,7,2021
"Low genetic diversity in the vulnerable Goitred Gazelle, Gazella subgutturosa (Cetartiodactyla: Bovidae), in Iran: potential genetic consequence of recent population declines",ZOOLOGY IN THE MIDDLE EAST,5,2019
"EVIDENCE OF TWO COCIRCULATING CANINE DISTEMPER VIRUS STRAINS IN MESOCARNIVORES FROM NORTHERN COLORADO, USA",JOURNAL OF WILDLIFE DISEASES,11,2018
Interplay Between Siderophores and Colibactin Genotoxin in Escherichia coli,IUBMB LIFE,30,2017
A Conserved Mammalian Protein Interaction Network,PLOS ONE,10,2013
The origin of the Tibetan Mastiff and species identification of Canis based on mitochondrial cytochrome c oxidase subunit I (COI) gene and COI barcoding,ANIMAL,6,2011
Molecular and phylogenetic analysis of E. vermicularis in appendectomy specimens from Iran,INFECTION GENETICS AND EVOLUTION,3,2023
Visualizing the superfamily of metallo-β-lactamases through sequence similarity network neighborhood connectivity analysis,HELIYON,13,2021
"The Pectin Lyases in Arabidopsis thaliana: Evolution, Selection and Expression Profiles",PLOS ONE,54,2012
Genomic nucleotide-based distance analysis for delimiting old world monkey derived herpes simplex virus species,BMC GENOMICS,4,2020
"Relationships among streptococci from the mitis group, misidentified as Streptococcus pneumoniae",EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,5,2020
Ecological and evolutionary drivers of haemoplasma infection and bacterial genotype sharing in a Neotropical bat community,MOLECULAR ECOLOGY,22,2020
"Multiple secondary contacts and historic hybridization between glacial lineages of charr (Salvelinus, Salmonidae) in northeastern Asia",ECOLOGY OF FRESHWATER FISH,0,2024
Reduced expression of the proteolytically inactive FtsH members has impacts on the Darwinian fitness of Arabidopsis thaliana,JOURNAL OF EXPERIMENTAL BOTANY,19,2019
Genome-Wide Analysis and Expression Profiles of the MYB Genes in Brachypodium distachyon,PLANT AND CELL PHYSIOLOGY,36,2017
Assessment of the genetic and phenotypic diversity among rhizogenic Agrobacterium biovar 1 strains infecting solanaceous and cucurbit crops,FEMS MICROBIOLOGY ECOLOGY,18,2015
XenoCluster: A grid computing approach to finding ancient evolutionary genetic anomalies,PARALLEL COMPUTING TECHNOLOGIES,3,2005
Evidence of interaction network evolution by whole-genome duplications: A case study in MADS-box proteins,MOLECULAR BIOLOGY AND EVOLUTION,87,2007
Integrated Bioinformatics Analysis of the Hub Genes Involved in Irinotecan Resistance in Colorectal Cancer,BIOMEDICINES,3,2022
DNA-binding specificity changes in the evolution of forkhead transcription factors,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,161,2013
"Phenotypic and genotypic diversity of root nodule bacteria from wild Lathyrus and Vicia species in Gaziantep, Turkey",FOLIA MICROBIOLOGICA,0,2024
Insight into the bZIP Gene Family in Solanum tuberosum: Genome and Transcriptome Analysis to Understand the Roles of Gene Diversification in Spatiotemporal Gene Expression and Function,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,25,2021
Evolutionary Drivers of Diversification and Distribution of a Southern Temperate Stream Fish Assemblage: Testing the Role of Historical Isolation and Spatial Range Expansion,PLOS ONE,59,2013
Metschnikowia Species Share a Pool of Diverse rRNA Genes Differing in Regions That Determine Hairpin-Loop Structures and Evolve by Reticulation,PLOS ONE,30,2013
Genome-wide survey and expression analysis of the calcium-dependent protein kinase gene family in cassava,MOLECULAR GENETICS AND GENOMICS,26,2016
Pathogenomics of the Ralstonia solanacearum Species Complex,"ANNUAL REVIEW OF PHYTOPATHOLOGY, VOL 50",462,2012
Mitochondrial DNA Profiling Reveals Two Lineages of Sun Bears in East and West Malaysia,JOURNAL OF HEREDITY,2,2021
Phylogeography of Parasyncalathium souliei (Asteraceae) and Its Potential Application in Delimiting Phylogeoregions in the Qinghai-Tibet Plateau (QTP)-Hengduan Mountains (HDM) Hotspot,FRONTIERS IN GENETICS,14,2018
Bootstrap-based Support of HGT Inferred by Maximum Parsimony,BMC EVOLUTIONARY BIOLOGY,15,2010
"GENOME-WIDE ANALYSIS OF bZIP FAMILY GENES IDENTIFIES THEIR STRUCTURAL DIVERSITY, EVOLUTIONARY PATTERNS AND EXPRESSION PROFILES IN RESPONSE TO SALT STRESS IN SUGAR BEET",PAKISTAN JOURNAL OF BOTANY,0,2024
"Genome-wide identification, annotation and expression profile analysis of SnRK2 gene family in grapevine",AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,23,2016
Species-wide phylogeography of North American mule deer (Odocoileus hemionus): cryptic glacial refugia and postglacial recolonization,MOLECULAR ECOLOGY,114,2009
Contrasting animal movement and spatial connectivity networks in shaping transmission pathways of a genetically diverse virus,PREVENTIVE VETERINARY MEDICINE,23,2020
Functional Characterization of a 2OGD Involved in Abietane-Type Diterpenoids Biosynthetic Pathway in Salvia miltiorrhiza,FRONTIERS IN PLANT SCIENCE,7,2022
Response differences between soil fungal and bacterial communities under opencast coal mining disturbance conditions,CATENA,49,2020
Teleost IgSF immunoregulatory receptors,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,30,2011
Origin and diversification of a Himalayan orchid genus Pleione,MOLECULAR PHYLOGENETICS AND EVOLUTION,1,2023
"Molecular epidemiology of newly acquired hepatitis C infections in England 2008-2011: Genotype, phylogeny and mutation analysis",JOURNAL OF CLINICAL VIROLOGY,11,2015
Molecular epidemiology of recent HIV-1 infections in southern Poland,JOURNAL OF MEDICAL VIROLOGY,10,2012
Prevalence and mapping of hepatitis C infections among men who have sex with men in New York City,PLOS ONE,17,2018
Spatial distance and climate determine modularity in a cross-biomes plant-hummingbird interaction network in Brazil,JOURNAL OF BIOGEOGRAPHY,32,2018
"Soil pH Determines the Spatial Distribution, Assembly Processes, and Co-existence Networks of Microeukaryotic Community in Wheat Fields of the North China Plain",FRONTIERS IN MICROBIOLOGY,3,2022
Transmission Patterns of HIV and Hepatitis C Virus among Networks of People Who Inject Drugs,PLOS ONE,54,2011
Network-based drug repurposing for novel coronavirus 2019-nCoV/SARS-CoV-2,CELL DISCOVERY,960,2020
Genetic Networking of the Bemisia tabaci Cryptic Species Complex Reveals Pattern of Biological Invasions,PLOS ONE,87,2011
Modularity and evolutionary constraints in a baculovirus gene regulatory network,BMC SYSTEMS BIOLOGY,12,2013
"An integrative systematic revision and biogeography of Rhynchocalamus snakes (Reptilia, Colubridae) with a description of a new species from Israel",PEERJ,15,2016
Tractographic description of major subcortical projection pathways passing the anterior limb of the internal capsule. Corticopetal organization of networks relevant for psychiatric disorders,NEUROIMAGE-CLINICAL,46,2020
In-silico analysis of eukaryotic translation initiation factors (eIFs) in response to environmental stresses in rice (Oryza sativa),BIOLOGIA,5,2020
"Phylodynamic Profile of HIV-1 Subtype B, CRF01_AE and the Recently Emerging CRF51_01B among Men Who Have Sex with Men (MSM) in Singapore",PLOS ONE,10,2013
"Strain heterogeneity, cooccurrence network, taxonomic composition and functional profile of the healthy ocular surface microbiome",EYE AND VISION,14,2021
"Anatomical comparison across heads, fore- and hindlimbs in mammals using network models",JOURNAL OF ANATOMY,3,2021
RepLong: de novo repeat identification using long read sequencing data,BIOINFORMATICS,18,2018
Protein homology network families reveal step-wise diversification of type III and type IV secretion systems,PLOS COMPUTATIONAL BIOLOGY,41,2006
NLR network mediates immunity to diverse plant pathogens,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,270,2017
Museum genomics reveals the Xerces blue butterfly (Glaucopsyche xerces) was a distinct species driven to extinction,BIOLOGY LETTERS,11,2021
Within and among population divergence levels in mitochondrial DNA of Aphodius obscurus and A-immaturus from France (Coleoptera: Aphodiidae),ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,8,1999
Comparisons of Intraunit Relationships in Nonhuman Primates Living in Multilevel Social Systems,INTERNATIONAL JOURNAL OF PRIMATOLOGY,27,2012
Horizontal gene transfer dynamics and distribution of fitness effects during microbial in silico evolution,BMC BIOINFORMATICS,14,2012
"Genome-Wide Analysis of the PvHsp20 Family in Switchgrass: Motif, Genomic Organization, and Identification of Stress or Developmental-Related Hsp20s",FRONTIERS IN PLANT SCIENCE,23,2017
A network-based analysis of the human TET Gene Family,BIOLOGIA,0,2018
Large-scale deorphanization of Nematostella vectensis neuropeptide G protein-coupled receptors supports the independent expansion of bilaterian and cnidarian peptidergic systems,ELIFE,0,2024
"Genetic Differentiation of the Mitochondrial Cytochrome Oxidase c Subunit I Gene in Genus Paramecium (Protista, Ciliophora)",PLOS ONE,43,2013
"Genetic differentiation of Oryza ruffipogon Griff. from Hainan Island and Guangdong, China Based on Hd1 and Ehd1 genes",BIOCHEMICAL SYSTEMATICS AND ECOLOGY,4,2012
Comprehensive analysis of NAC transcription factors uncovers their roles during fiber development and stress response in cotton,BMC PLANT BIOLOGY,73,2018
A Network Approach to Analyzing Highly Recombinant Malaria Parasite Genes,PLOS COMPUTATIONAL BIOLOGY,64,2013
Genetic diversity of Duffy binding protein 2 region II of Plasmodium cynomolgi from wild macaques in Peninsular Malaysia,TROPICAL BIOMEDICINE,2,2022
Genome-wide identification and analysis of HECT E3 ubiquitin ligase gene family in Ruditapes philippinarum and their involvement in the response to heat stress and Vibrio anguillarum infection,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS,6,2022
Probing the genetic population structure of Trypanosoma cruzi with polymorphic microsatellites,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,161,1998
Reassortment Networks for Investigating the Evolution of Segmented Viruses,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,8,2010
"Bacterial rarity in a subarctic stream network: Biodiversity patterns, assembly mechanisms and types of rarity",ENVIRONMENTAL MICROBIOLOGY,0,2024
Synthetic biology tools for engineering Goodwin oscillation in Trypanosoma brucei brucei,HELIYON,1,2022
Evolutionary Dynamics of Small RNAs in 27 Escherichia coli and Shigella Genomes,GENOME BIOLOGY AND EVOLUTION,46,2012
Origin and genetic diversity of canine parvovirus 2c circulating in Mexico,ARCHIVES OF VIROLOGY,17,2019
"Genetic variation in the spotted seal (Phoca largha Pallas, 1811) from the Rimsky-Korsakov Archipelago (Peter the Great Bay, western sea of Japan) as inferred from mitochondrial DNA control region sequences",ZOOLOGISCHER ANZEIGER,1,2022
Genetic diversity and origin of Gayal and cattle in Yunnan revealed by mtDNA control region and SRY gene sequence variation,JOURNAL OF ANIMAL BREEDING AND GENETICS,35,2010
Entity relationship model to illustrate molecular evolution,NATIONAL ACADEMY SCIENCE LETTERS-INDIA,0,2008
Protein engineers turned evolutionists-the quest for the optimal starting point,CURRENT OPINION IN BIOTECHNOLOGY,81,2019
Reconstructing the evolutionary history of Indo-European languages using answer set programming,"PRACTICAL ASPECTS OF DECLARATIVE LANGUAGES, PROCEEDINGS",16,2003
A comparative evaluation of cytochrome-b diversity of the endemic Anatolian vole species Microtus dogramacii (Rodentia: Cricetidae) with the guentheri group of voles and Microtus socialis,RUSSIAN JOURNAL OF THERIOLOGY,0,2023
Novel and emerging mutations of SARS-CoV-2: Biomedical implications,BIOMEDICINE & PHARMACOTHERAPY,30,2021
Genome-wide and expression pattern analysis of JAZ family involved in stress responses and postharvest processing treatments in Camellia sinensis,SCIENTIFIC REPORTS,28,2020
Assembly of Melleolide Antibiotics Involves a Polyketide Synthase with Cross-Coupling Activity,CHEMISTRY & BIOLOGY,62,2013
Possible multiple introductions of Cladonia borealis to King George Island,ANTARCTIC SCIENCE,10,2012
Assessment of transfer methods for comparative genomics of regulatory networks in bacteria,BMC BIOINFORMATICS,4,2016
Wastewater treatment plant effluent discharge decreases bacterial community diversity and network complexity in urbanized coastal sediment,ENVIRONMENTAL POLLUTION,6,2023
GENPPI: standalone software for creating protein interaction networks from genomes,BMC BIOINFORMATICS,1,2021
Transcriptional Regulatory Network Analysis of MYB Transcription Factor Family Genes in Rice,FRONTIERS IN PLANT SCIENCE,66,2015
Mucosa-Associated Microbiota in Gastric Cancer Tissues Compared With Non-cancer Tissues,FRONTIERS IN MICROBIOLOGY,77,2019
Microcanonical optimization algorithm for the Euclidean Steiner problem in Rn with application to phylogenetic inference -: art. no. 056702,PHYSICAL REVIEW E,3,2003
DOK4 and DOK5:: new dok-related genes expressed in human T cells,GENES AND IMMUNITY,46,2003
Genetic diversity and population structure of Androctonus crassicauda (Scorpiones: Buthidae) in different ecogeographical regions of Saudi Arabia and Iran,ZOOLOGY IN THE MIDDLE EAST,5,2022
Comprehensive Analysis of the TIFY Gene Family and Its Expression Profiles under Phytohormone Treatment and Abiotic Stresses in Roots of Populus trichocarpa,FORESTS,16,2020
"The Net of Life, a short story: Intricate patterns of gene flows across hundreds of extant genomes, all the way to LUCA",BIOSYSTEMS,0,2024
A comparative analysis of the GAL genetic switch between not-so-distant cousins:: Saccharomyces cerevisiae versus Kluyveromyces lactis,FEMS YEAST RESEARCH,76,2005
NUMERICAL CLADISTIC-ANALYSIS OF PHYLOGENETIC-RELATIONSHIPS IN PLECOPTERA,ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA,32,1984
Evolution and Analysis of Caffeic Acid Transferase (COMT) in Seed Plants,BIOCHEMICAL GENETICS,0,2023
Gene diversity of chimpanzee ABO blood group genes elucidated from exon 7 sequences,GENE,9,2000
"An invasive pest of bumblebee: A new record of the tracheal mite Locustacarus buchneri (Acari: Podapolipidae) from the European bumblebee, Bombus terrestris (Hymenoptera: Apidae) in Korea",JOURNAL OF ASIA-PACIFIC ENTOMOLOGY,3,2021
Haplotype networks of SARS-CoV-2 infections in the Diamond Princess cruise ship outbreak,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,50,2020
Cytochrome c oxidase I DNA sequence of Camponotus ants with different nesting strategies is a tool for distinguishing between morphologically similar species,GENETICA,5,2016
Structural Basis for the Interaction of the Golgi-Associated Retrograde Protein Complex with the t-SNARE Syntaxin 6,STRUCTURE,25,2013
Toward Innovative Integrated Approaches for the Conservation of Mammals,NATUREZA & CONSERVACAO,6,2011
A Nitrile Hydratase in the Eukaryote Monosiga brevicollis,PLOS ONE,29,2008
The multifaceted roles of Myb domain-containing proteins in apicomplexan parasites,CURRENT OPINION IN MICROBIOLOGY,1,2023
Whole-genome prokaryotic phylogeny,BIOINFORMATICS,73,2005
Spoligologos:: A bioinformatic approach to displaying and analyzing Mycobacterium tuberculosis data,EMERGING INFECTIOUS DISEASES,16,2002
Economic Recession and Emergence of an HIV-1 Outbreak among Drug Injectors in Athens Metropolitan Area: A Longitudinal Study,PLOS ONE,100,2013
The coding and long noncoding single-cell atlas of the developing human fetal striatum,SCIENCE,36,2021
MIPS: Functional dynamics in evolutionary pathways of plant kingdom,GENOMICS,16,2019
"Population Structure of Two Flightless Weevils of Genus Scepticus Roelofs (Coleoptera, Curculionidae) with Seashore Habitat in Japan",ZOOLOGICAL SCIENCE,3,2019
"Genetic divergence in populations of Lutzomyia ayacuchensis, a vector of Andean-type cutaneous leishmaniasis, in Ecuador and Peru",ACTA TROPICA,11,2015
"Genome-Wide Identification, Expression Analysis, and Subcellular Localization of Carthamus tinctorius bHLH Transcription Factors",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,35,2019
Detection of Melanoma Skin Lesions Using Phylogeny,NATIONAL ACADEMY SCIENCE LETTERS-INDIA,2,2015
Unveiling Monoterpene Biosynthesis in Taiwania cryptomerioides via Functional Characterization,PLANTS-BASEL,1,2021
IgM Antibody Repertoire Fingerprints in Mice Are Personalized but Robust to Viral Infection Status,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,3,2020
Evolutionary approaches to cultural and linguistic diversity,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,13,2010
