Article Title,Source Title,"Times Cited, All Databases",Publication Year
Genome-wide identification of polyamine metabolism and ethylene synthesis genes in Chenopodium quinoa Willd. and their responses to low-temperature stress,BMC GENOMICS,0,2024
Giardia duodenalis in Wildlife: Exploring Genotype Diversity in Italy and across Europe,PATHOGENS,8,2022
Multi-Species Phylogeography of Arid-Zone Sminthopsinae (Marsupialia: Dasyuridae) Reveals Evidence of Refugia and Population Expansion in Response to Quaternary Change,GENES,12,2020
"The genetic composition of Shina population from Gilgit-Baltistan, Pakistan based on mtDNA analyses",MITOCHONDRIAL DNA PART B-RESOURCES,1,2019
"Evolutionary and expression analysis of CAMTA gene family in Nicotiana tabacum yielded insights into their origin, expansion and stress responses",SCIENTIFIC REPORTS,29,2018
"Phylogenetic relationships of freshwater fishes of the genus Capoeta (Actinopterygii, Cyprinidae) in Iran",ECOLOGY AND EVOLUTION,25,2016
Molecular evolution of Trichuris muris isolated from different Muridae hosts in Europe,PARASITOLOGY RESEARCH,29,2010
PeroxisomeDB 2.0: an integrative view of the global peroxisomal metabolome,NUCLEIC ACIDS RESEARCH,98,2010
Delimiting species in the hoplonemertean genus Tetrastemma (phylum Nemertea):: morphology is not concordant with phylogeny as evidenced from mtDNA sequences,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,54,2005
Evaluation of the rbcL marker for metabarcoding of marine diatoms and inference of population structure of selected genera,FRONTIERS IN MICROBIOLOGY,2,2023
Genome survey sequence of black carp provides insights into development-related gene duplications,JOURNAL OF THE WORLD AQUACULTURE SOCIETY,1,2022
Molecular Epidemiological Analysis of the Origin and Transmission Dynamics of the HIV-1 CRF01_AE Sub-Epidemic in Bulgaria,VIRUSES-BASEL,6,2021
"Genome-Wide Identification, Phylogeny, and Expressional Profiles of the Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK) Gene Family in Pyropia yezoensis",FRONTIERS IN MARINE SCIENCE,7,2020
"Delimitation of cryptic species drastically reduces the geographical ranges of marine interstitial ghost-worms (Stygocapitella; Annelida, Sedentaria)",MOLECULAR PHYLOGENETICS AND EVOLUTION,27,2020
"Genome-wide identification, characterization and expression analysis of the MITF gene in Yesso scallops (Patinopecten yessoensis) with different shell colors",GENE,23,2019
Adult Neurogenesis in the Central Olfactory Pathway of Dendrobranchiate and Caridean Shrimps: New Insights into the Evolution of the Deutocerebral Proliferative System in Reptant Decapods,DEVELOPMENTAL NEUROBIOLOGY,8,2018
"Population genetic structure of Gasterophilus pecorum in the Kalamaili Nature Reserve, Xinjiang, based on mitochondrial cytochrome oxidase (COI) gene sequence",MEDICAL AND VETERINARY ENTOMOLOGY,15,2014
"Variations within Class-A β-Lactamase Physiochemical Properties Reflect Evolutionary and Environmental Patterns, but not Antibiotic Specificity",PLOS COMPUTATIONAL BIOLOGY,23,2013
Placentation in the Amazonian manatee (Trichechus inunguis),REPRODUCTION FERTILITY AND DEVELOPMENT,15,2008
"Migration rates and genetic structure of two Hungarian ethnic groups in Transylvania, Romania",ANNALS OF HUMAN GENETICS,36,2007
Natural polymorphism in the thrombospondin-related adhesive protein of Plasmodium falciparum,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,26,1998
"Comprehensive analysis of sesame LRR-RLKs: structure, evolution and dynamic expression profiles under Macrophomina phaseolina stress",FRONTIERS IN PLANT SCIENCE,1,2024
Rasgos-CL: A functional trait database of Chilean woody plants,GLOBAL ECOLOGY AND BIOGEOGRAPHY,0,2023
Evaluation of nuclear and mitochondrial phylogenetics for the subtyping of Cyclospora cayetanensis,PARASITOLOGY RESEARCH,1,2023
Novel lineages of single-stranded DNA phages that coevolved with the symbiotic bacteria Rhizobium,FRONTIERS IN MICROBIOLOGY,4,2022
Inferring environmental transmission using phylodynamics: a case-study using simulated evolution of an enteric pathogen,JOURNAL OF THE ROYAL SOCIETY INTERFACE,2,2021
Genetic characterization of Asian tiger mosquito Aedes albopictus in Palestine,BULLETIN OF INSECTOLOGY,0,2020
EPSIN1 and MTV1 define functionally overlapping but molecularly distinct trans-Golgi network subdomains in Arabidopsis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,28,2020
Population Genetic Structure of Nuchequula mannusella (Perciformes: Leiognathidae) Population in the Southern Coast of China Inferred from Complete Sequence of mtDNA Cytb Gene,PAKISTAN JOURNAL OF ZOOLOGY,3,2019
"Integrative and conjugative elements and their hosts: composition, distribution and organization",NUCLEIC ACIDS RESEARCH,83,2017
Ectodomain Architecture Affects Sequence and Functional Evolution of Vertebrate Toll-like Receptors,SCIENTIFIC REPORTS,34,2016
Ancestral whole-genome duplication in the marine chelicerate horseshoe crabs,HEREDITY,90,2016
Bacterioplankton community resilience to ocean acidification: evidence from microbial network analysis,ICES JOURNAL OF MARINE SCIENCE,81,2016
Genetic relationships among Enterococcus faecalis isolates from different sources as revealed by multilocus sequence typing,JOURNAL OF DAIRY SCIENCE,12,2015
"Phylogeography of Sea Oats (Uniola paniculata), a Dune-building Coastal Grass in Southeastern North America",JOURNAL OF HEREDITY,16,2013
Morphology of the Gas Bladder in Sea Catfishes (Siluriformes: Ariidae),ZOOTAXA,7,2010
"Geographic variation, genetic structure, and conservation unit designation in the Larch Mountain salamander (Plethodon larselli)",CANADIAN JOURNAL OF ZOOLOGY,20,2005
"Molecular evidence for Pleistocene glacial cycles driving diversification of a North American desert spider, Agelenopsis aperta",MOLECULAR ECOLOGY,73,2004
Identification and analysis of MAPK cascade gene families of Camellia oleifera and their roles in response to cold stress,MOLECULAR BIOLOGY REPORTS,0,2024
Hepatitis C virus NS3/4A quasispecies diversity in acute hepatitis C infection in HIV-1 co-infected patients,JOURNAL OF VIRAL HEPATITIS,10,2014
Inner architecture of vertebral centra in terrestrial and aquatic mammals: A two-dimensional comparative study,JOURNAL OF MORPHOLOGY,42,2013
Gall inducers take a leap: host-range differences explain speciation opportunity (Thysanoptera: Phlaeothripidae),AUSTRALIAN JOURNAL OF ENTOMOLOGY,5,2011
The transferome of metabolic genes explored: analysis of the horizontal transfer of enzyme encoding genes in unicellular eukaryotes,GENOME BIOLOGY,55,2009
Genome-Wide Identification of AP2/ERF Superfamily Genes in Juglans mandshurica and Expression Analysis under Cold Stress,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,7,2022
"Origin of the pork tapeworm Taenia solium in Bali and Papua, Indonesia",PARASITOLOGY INTERNATIONAL,6,2021
Spread of a new Chlamydia trachomatis variant from men who have sex with men to the heterosexual population after replacement and recombination in ompA and pmpH genes,CLINICAL MICROBIOLOGY AND INFECTION,4,2017
Lateral Root Initiation in Cucumber (Cucumis sativus): What Does the Expression Pattern of Rapid Alkalinization Factor 34 (RALF34) Tell Us?,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,1,2023
The US Ocean Biocode,MARINE TECHNOLOGY SOCIETY JOURNAL,3,2021
Comparative Genomics Reveals 13 Different Isoforms of Mytimycins (A-M) in Mytilus galloprovincialis,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,7,2021
Genetic analysis of Noctiluca scintillans populations indicates low latitudinal differentiation in China but high China-America differences,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,8,2016
"Genetic identification of South African Artemia species: invasion, replacement and co-occurrence",JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,7,2014
Clonal Expansion within Pneumococcal Serotype 6C after Use of Seven-Valent Vaccine,PLOS ONE,19,2013
Improved Phylogenetic Analyses Corroborate a Plausible Position of Martialis heureka in the Ant Tree of Life,PLOS ONE,31,2011
Repeated Range Expansion and Glacial Endurance of Potentilla glabra (Rosaceae) in the Qinghai-Tibetan Plateau,JOURNAL OF INTEGRATIVE PLANT BIOLOGY,74,2009
ncOrtho: efficient and reliable identification of miRNA orthologs,NUCLEIC ACIDS RESEARCH,3,2023
Genome-wide analysis of the CML gene family and its response to melatonin in common bean (Phaseolusvulgaris L.),SCIENTIFIC REPORTS,0,2023
Identification and molecular evolution of the La and LARP genes in 16 plant species: A focus on the Gossypium hirsutum,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,1,2023
Characterization and evolutionary analysis of phosphate starvation response genes in wheat and other major gramineous plants,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,0,2023
Dispersal direction of Malaysian Fasciola gigantica from neighboring southeast Asian countries inferred using mitochondrial DNA analysis,INFECTION GENETICS AND EVOLUTION,2,2022
Leaf trait variation in species-rich tropical Andean forests,SCIENTIFIC REPORTS,27,2021
GnRH-Related Neurohormones in the Fruit Fly Drosophila melanogaster,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,5,2021
Evolutionary diversity in tropical tree communities peaks at intermediate precipitation,SCIENTIFIC REPORTS,45,2020
Leishmania Mitochondrial Genomes: Maxicircle Structure and Heterogeneity of Minicircles,GENES,22,2019
Tropical forest conversion to rubber plantation affects soil micro- & mesofaunal community & diversity,SCIENTIFIC REPORTS,47,2019
Genome-Wide Identification and Expression Analysis of the HD-Zip Gene Family in Wheat (Triticum aestivum L.),GENES,45,2018
The Basic Leucine Zipper Transcription Factor ABSCISIC ACID RESPONSE ELEMENT-BINDING FACTOR2 Is an Important Transcriptional Regulator of Abscisic Acid-Dependent Grape Berry Ripening Processes,PLANT PHYSIOLOGY,109,2014
ttime: an R Package for Translating the Timing of Brain Development Across Mammalian Species,NEUROINFORMATICS,10,2010
A modular cis-regulatory system controls isoform-specific pitx expression in ascidian stomodaeum,DEVELOPMENTAL BIOLOGY,57,2005
Niche Packing and Local Coexistence in a Megadiverse Guild of Frugivorous Birds Are Mediated by Fruit Dependence and Shifts in Interaction Frequencies*,AMERICAN NATURALIST,4,2022
Novel Approach Combining Transcriptional and Evolutionary Signatures to Identify New Multiciliation Genes,GENES,2,2021
"Low Genetic Diversity in Turkish Populations of Wels Catfish Silurus glanis L., 1758 (Siluridae, Pisces) Revealed by Mitochondrial Control Region Sequences",TURKISH JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2,2020
Aromatic amino acids biosynthesis genes identification and expression analysis under salt and drought stresses in Solanum lycopersicum L.,SCIENTIA HORTICULTURAE,12,2019
Genome-wide identification of Toll-like receptors in the Chinese soft-shelled turtle Pelodiscus sinensis and expression analysis responding to Aeromonas hydrophila infection,FISH & SHELLFISH IMMUNOLOGY,25,2019
Genome-wide analysis of the basic Helix-Loop-Helix (bHLH) transcription factor family in maize,BMC PLANT BIOLOGY,102,2018
Gut microbial functional maturation and succession during human early life,ENVIRONMENTAL MICROBIOLOGY,29,2018
Genome-wide identification of transcription factors and transcription-factor binding sites in oleaginous microalgae Nannochloropsis,SCIENTIFIC REPORTS,72,2014
Phylogeography of Trichuris populations isolated from different Cricetidae rodents,PARASITOLOGY,15,2012
"PigZ, a TetR/AcrR family repressor, modulates secondary metabolism via the expression of a putative four-component resistance-nodulation-cell-division efflux pump, ZrpADBC, in Serratia sp ATCC 39006",MOLECULAR MICROBIOLOGY,40,2008
Orthologous transcription factors in bacteria have different functions and regulate different genes,PLOS COMPUTATIONAL BIOLOGY,92,2007
Weighing in on a timeless controversy,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,4,2005
Genome-Wide Characterization of Tomato FAD Gene Family and Expression Analysis under Abiotic Stresses,PLANTS-BASEL,0,2023
Deciphering the diversity and functions of plastisphere bacterial communities in plastic-mulching croplands of subtropical China,JOURNAL OF HAZARDOUS MATERIALS,59,2022
High-Throughput Single-Cell Technology Reveals the Contribution of Horizontal Gene Transfer to Typical Antibiotic Resistance Gene Dissemination in Wastewater Treatment Plants,ENVIRONMENTAL SCIENCE & TECHNOLOGY,40,2021
"Cotton DMP gene family: characterization, evolution, and expression profiles during development and stress",INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,19,2021
Genome-wide SNP data of Izumo and Makurazaki populations support inner-dual structure model for origin of Yamato people,JOURNAL OF HUMAN GENETICS,9,2021
Everybody wants to move-Evolutionary implications of trunk muscle differentiation in vertebrate species,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,11,2020
Klf4 could be activated by Pou5f3/Stat3 to induce the expression of Nanog in Japanese flounder,GENE,4,2019
"Phylogeography of the East African Serrated Hinged Terrapin Pelusios sinuatus (Smith, 1838) and resurrection of Sternothaerus bottegi Boulenger, 1895 as a subspecies of P. sinuatus",AMPHIBIAN & REPTILE CONSERVATION,4,2019
Biological Aging and the Human Gut Microbiota,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,145,2017
"Molecular phylogeny of the genus Capoeta (Teleostei: Cyprinidae) in Anatolia, Turkey",BIOCHEMICAL SYSTEMATICS AND ECOLOGY,31,2017
Molecular phylogeny of heterotrophic nitrifiers and aerobic denitrifiers and their potential role in ammonium removal,JOURNAL OF BASIC MICROBIOLOGY,10,2016
"Mitochondrial and nuclear localization of topoisomerase II in the flagellate Bodo saltans (Kinetoplastida), a species with non-catenated kinetoplast DNA",JOURNAL OF BIOLOGICAL CHEMISTRY,17,2003
Evolutionary analyses of hedgehog and Hoxd-10 genes in fish species closely related to the zebrafish,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,91,1996
GEOGRAPHIC POPULATION-STRUCTURE AND SPECIES-DIFFERENCES IN MITOCHONDRIAL-DNA OF MOUTHBROODING MARINE CATFISHES (ARIIDAE) AND DEMERSAL SPAWNING TOADFISHES (BATRACHOIDIDAE),EVOLUTION,140,1987
Exploring Evolutionary and Transmission Dynamics of HIV Epidemic in Serbia: Bridging Socio-Demographic With Phylogenetic Approach,FRONTIERS IN MICROBIOLOGY,10,2019
"EVALUATION OF POTENTIAL HYBRIDIZATION BETWEEN NATIVE FISHES AND THE INVASIVE BLEAK, ALBURNUS ALBURNUS (ACTINOPTERYGII: CYPRINIFORMES: CYPRINIDAE)",ACTA ICHTHYOLOGICA ET PISCATORIA,11,2018
"Massive horizontal gene transfer, strictly vertical inheritance and ancient duplications differentially shape the evolution of Bacillus cereus enterotoxin operons hbl, cytK and nhe",BMC EVOLUTIONARY BIOLOGY,88,2015
"Phylogeography and genetic diversity of a widespread Old World butterfly, Lampides boeticus (Lepidoptera: Lycaenidae)",BMC EVOLUTIONARY BIOLOGY,73,2008
Exploring the genetic diversity of genotypes G8 and G10 of the Echinococcus canadensis cluster in Europe based on complete mitochondrial genomes (13 550-13 552 bp),PARASITOLOGY,3,2023
Partners to survive: Hoffmannseggia doellii root-associated microbiome at the Atacama Desert,NEW PHYTOLOGIST,8,2022
Origins and Function of VL30 lncRNA Packaging in Small Extracellular Vesicles: Implications for Cellular Physiology and Pathology,BIOMEDICINES,3,2021
"Identification, expression, and functional analysis of Hsf and Hsp20 gene families in Brachypodium distachyon under heat stress",PEERJ,7,2021
Hidden diversity within the Diopatra cuprea complex (Annelida: Onuphidae): morphological and genetics analyses reveal four new species in the south-west Atlantic,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,12,2021
Genetic diversity of hard ticks (Acari: Ixodidae) in the south and east regions of Kazakhstan and northwestern China,KOREAN JOURNAL OF PARASITOLOGY,3,2021
Phosphorylation within the bipartite NLS alters the localization and toxicity of the ER stress response factor DDIT3/CHOP,CELLULAR SIGNALLING,7,2020
Key long-proboscid fly pollinator overlooked: morphological and molecular analyses reveal a new Prosoeca (Nemestrinidae) species,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,3,2020
Salinity tolerance in biogeographically different strains of the marine benthic diatomCylindrotheca closterium(Bacillariophyceae),JOURNAL OF APPLIED PHYCOLOGY,8,2020
"CHONDRO RANIAL MORPHOLOGY F CARCHAROPSIS WORTHENI (CHONDRICHTHYES, EUSELACHII INCERTAE SEDIS) BASED ON NEW MATERIAL FROM THE FAYETTEVILLE SHALE (UPPER MISSISSIPPIAN, MIDDLE CHESTERIAN)",PAPERS IN PALAEONTOLOGY,5,2018
Species Diversity and Population Dynamics of Entomopathogenic Fungal Species in the Genus Metarhizium-a Spatiotemporal Study,MICROBIAL ECOLOGY,23,2017
Identification of essential alphaproteobacterial genes reveals operational variability in conserved developmental and cell cycle systems,MOLECULAR MICROBIOLOGY,66,2014
"Revisiting the evolution of ecological specialization, with emphasis on insect-plant interactions",ECOLOGY,235,2012
Computational prediction and experimental verification of the gene encoding the NAD+/NADP+-dependent succinate semialdehyde dehydrogenase in Escherichia coli,JOURNAL OF BACTERIOLOGY,76,2007
The National Microbial Pathogen Database Resource (NMPDR): a genomics platform based on subsystem annotation,NUCLEIC ACIDS RESEARCH,97,2007
Molecular phylogenetic analysis of a bacterial community in an oligotrophic cave environment,GEOMICROBIOLOGY JOURNAL,105,2004
Mitochondrial DNA variation in the South American grasshopper Dichroplus elongatus (Orthoptera: Acrididae),ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA,9,2000
Genomic data inform taxonomy and conservation of Critically Endangered shrubs: a case study of Zieria (Rutaceae) species from eastern Australia,BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,2,2023
"Evidence of Porcine Circovirus Type 2 (PCV2) Genetic Shift from PCV2b to PCV2d Genotype in Sardinia, Italy",VIRUSES-BASEL,0,2023
Genome-wide characterization of two homeobox families identifies key genes associated with grain-related traits in wheat,PLANT SCIENCE,1,2023
Genome-Wide Identification and Expression Analysis of the PME and PMEI Gene Families in Diospyros kaki: A Bioinformatics Study,HORTICULTURAE,3,2022
Historical and current perspectives on blood endothelial cell heterogeneity in the brain,CELLULAR AND MOLECULAR LIFE SCIENCES,10,2022
Profiling Signal Transduction in Global Marine Biofilms,FRONTIERS IN MICROBIOLOGY,8,2022
"A closer look reveals hidden diversity in the intertidal Caribbean Fortuyniidae (Acari, Oribatida)",PLOS ONE,3,2022
Genome-Wide Survey and Expression Analysis of the KT/HAK/KUP Family in Brassica napus and Its Potential Roles in the Response to K+ Deficiency,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,12,2020
An Abiotic Stress Responsive U-Box E3 Ubiquitin Ligase Is Involved in OsGI-Mediating Diurnal Rhythm Regulating Mechanism,PLANTS-BASEL,8,2020
"Change of rhizospheric bacterial community of the ancient wild tea along elevational gradients in Ailao mountain, China",SCIENTIFIC REPORTS,21,2020
Systematic Analysis of the Maize OSCA Genes Revealing ZmOSCA Family Members Involved in Osmotic Stress and ZmOSCA2.4 Confers Enhanced Drought Tolerance in Transgenic Arabidopsis,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,33,2020
Mitochondrial phylogeography of the Mediterranean horseshoe bat on the Balkan Peninsula,ARCHIVES OF BIOLOGICAL SCIENCES,2,2019
Comparative metagenomics reveals taxonomically idiosyncratic yet functionally congruent communities in periodontitis,SCIENTIFIC REPORTS,71,2016
Molecular genetic structure and relationship of Chinese and Hungarian common carp (Cyprinus carpio L.) strains based on mitochondrial sequence,AQUACULTURE RESEARCH,18,2010
Discovery of cis-elements between sorghum and rice using co-expression and evolutionary conservation,BMC GENOMICS,25,2009
Contrasting evolution of diversity at two disease-associated chicken genes,IMMUNOGENETICS,13,2009
Evidence of en bloc duplication in vertebrate genomes,NATURE GENETICS,232,2002
Divergent Fungal Community Dynamics of Thuja sutchuenensis in Arid Environments,MICROORGANISMS,0,2024
"The Late Embryogenesis Abundant Proteins in Soybean: Identification, Expression Analysis, and the Roles of GmLEA4_19 in Drought Stress",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,1,2023
"Performance of DNA barcodes for informing the subspecies controversy in North American populations of Callophrys gryneus (Hubner, [1819]) (Lepidoptera: Lycaenidae)",BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,1,2023
Habitat stability shaped the demographic history of the Atlantic Forest endemic rodent Euryoryzomys russatus (Cricetidae: Sigmodontinae) during the Pleistocene,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,0,2022
Genome-Wide Identification of the NAC Gene Family in Zanthoxylum bungeanum and Their Transcriptional Responses to Drought Stress,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,12,2022
Analysis of Coxsackievirus B5 Infections in the Central Nervous System in Brazil: Insights into Molecular Epidemiology and Genetic Diversity,VIRUSES-BASEL,6,2022
Group II intron and repeat-rich red algal mitochondrial genomes demonstrate the dynamic recent history of autocatalytic RNAs,BMC BIOLOGY,9,2022
The Zagros Mountains acting as a natural barrier to gene flow in the Middle East: more evidence from the evolutionary history of spiny-tailed lizards (Uromasticinae: Saara),ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,11,2021
"Near-complete genome of cosavirus A from a child hospitalized with acute gastroenteritis, Brazil",INFECTION GENETICS AND EVOLUTION,0,2020
Genome-Wide Analysis of the Role of NAC Family in Flower Development and Abiotic Stress Responses inCleistogenes songorica,GENES,13,2020
"Characterisation of HIV-1 transmission clusters and drug-resistant mutations in Denmark, 2004 to 2016",EUROSURVEILLANCE,10,2018
Invasion of the assassin bug Agriosphodrus dohrni (Hemiptera: Reduviidae) to Japan: Source estimation inferred from mitochondrial and nuclear gene sequences,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,3,2018
Variations in mitochondrial cytochrome b region among Ethiopian indigenous cattle populations assert Bos taurus maternal origin and historical dynamics,ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES,13,2018
Phylogeny and species delimitation of Flammulina: taxonomic status of winter mushroom in East Asia and a new European species identified using an integrated approach,MYCOLOGICAL PROGRESS,75,2018
"Comparative population genetic structure of redbelly tilapia (Coptodon zillii (Gervais, 1848)) from three different aquatic habitats in Egypt",ECOLOGY AND EVOLUTION,13,2017
"Reassessment of the phylogeography and intraspecific relationships of western and eastern populations of the boll weevil, Anthonomus grandis Boheman (Coleoptera: Curculionidae), in North America",BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,14,2017
Significant genetic differentiation among meroplanktonic barrel jellyfish Rhizostoma pulmo (Cnidaria: Scyphozoa) in the Mediterranean Sea,AFRICAN JOURNAL OF MARINE SCIENCE,7,2017
Mitochondrial genetic diversity and structuring of northern white-breasted hedgehogs from the Central Balkans,TURKISH JOURNAL OF ZOOLOGY,2,2017
Evolutionary history of the sable (Martes zibellina brachyura) on Hokkaido inferred from mitochondrial Cytb and nuclear Mc1r and Tcf25 gene sequences,ACTA THERIOLOGICA,18,2013
Evolutionary and physical linkage between calpains and penta-EF-hand Ca2+-binding proteins,FEBS JOURNAL,34,2012
COMPUTATIONAL STRATEGIES FOR THE GENOME-WIDE IDENTIFICATION OF CIS-REGULATORY ELEMENTS AND TRANSCRIPTIONAL TARGETS,TRANSCRIPTIONAL SWITCHES DURING DEVELOPMENT,44,2012
Relevance of an integrative approach for taxonomic revision in sponge taxa: case study of the shallow-water Atlanto-Mediterranean Hexadella species (Porifera: Ianthellidae: Verongida),INVERTEBRATE SYSTEMATICS,19,2012
AMPLIFIED FRAGMENT LENGTH POLYMORPHISM DATA REVEAL A HISTORY OF AUTO- AND ALLOPOLYPLOIDY IN NEW ZEALAND ENDEMIC SPECIES OF PLANTAGO (PLANTAGINACEAE): NEW PERSPECTIVES ON A TAXONOMICALLY CHALLENGING GROUP,INTERNATIONAL JOURNAL OF PLANT SCIENCES,32,2011
"ClpV, a unique Hsp100/Clp member of pathogenic proteobacteria",BIOLOGICAL CHEMISTRY,98,2005
Genome wide analysis of BREVIS RADIX gene family from wheat (Triticum aestivum): A conserved gene family differentially regulated by hormones and abiotic stresses,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,3,2023
Interaction between Raphidiopsis raciborskii and rare bacterial species revealed by dilution-to-extinction experiments,HARMFUL ALGAE,5,2022
Phenotypic and genetic diversity of the Anjian chicken in China,FRONTIERS IN ECOLOGY AND EVOLUTION,0,2022
Nutrient enrichment during shrimp cultivation alters bacterioplankton assemblies and destroys community stability,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,35,2018
Unveiling microbial interactions in stratified mat communities from a warm saline shallow pond,ENVIRONMENTAL MICROBIOLOGY,26,2017
De novo transcriptome sequencing in Monsonia burkeana revealed putative genes for key metabolic pathways involved in tea quality and medicinal value,3 BIOTECH,1,2016
"Structure, organization and evolution of ADP-ribosylation factors in rice and foxtail millet, and their expression in rice",SCIENTIFIC REPORTS,32,2016
"HIV-1 diversity in Brazil:: Genetic, biologic, and immunologic characterization of HIV-1 strains in three potential HIV vaccine evaluation sites",JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES,78,2000
Genome-wide identification and expression analysis of the AUX/IAA gene family in turnip (Brassica rapa ssp. rapa),BMC PLANT BIOLOGY,2,2023
Environmental changes associated with drying climate are expected to affect functional groups of pro- and microeukaryotes differently in temporary saline waters,SCIENTIFIC REPORTS,2,2023
Strong inequalities and a branch-and-price algorithm for the convex recoloring problem,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,0,2022
PmiREN2.0: from data annotation to functional exploration of plant microRNAs,NUCLEIC ACIDS RESEARCH,35,2022
Diversity and biogeography of picoplankton communities from the Straits of Malacca to the South China Sea,OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES,2,2020
Polish suture zone as the goblet of truth in post-glacial history of mammals in Europe,MAMMAL RESEARCH,11,2019
Origins and Evolution of the α-L-Fucosidases: From Bacteria to Metazoans,FRONTIERS IN MICROBIOLOGY,14,2019
Genetic structure of Kho population from north-western Pakistan based on mtDNA control region sequences,GENETICA,6,2019
Transitory Change of Bacterial Community Structure in Hot Water Biofilm: Effects of Anti-Legionella Treatments,CLEAN-SOIL AIR WATER,2,2018
The C-S-A gene system regulates hull pigmentation and reveals evolution of anthocyanin biosynthesis pathway in rice,JOURNAL OF EXPERIMENTAL BOTANY,109,2018
Akkermansia muciniphila and its role in regulating host functions,MICROBIAL PATHOGENESIS,706,2017
"The genetic structure of hypoderatid mites (Actinotrichida: Astigmata) parasitizing great cormorant (Phalacrocorax carbo) during host post-breeding dispersal in Milicz, SW Poland",ACTA PARASITOLOGICA,2,2017
Reproductive biology and variation of nuclear ribosomal ITS and ETS sequences in the Calligonum mongolicum complex (Polygonaceae),PHYTOKEYS,0,2017
The shift of microbial communities and their roles in sulfur and iron cycling in a copper ore bioleaching system,SCIENTIFIC REPORTS,20,2016
Alien interference: disruption of infochemical networks by invasive insect herbivores,PLANT CELL AND ENVIRONMENT,57,2014
A comprehensive analysis of the geranylgeranylglyceryl phosphate synthase enzyme family identifies novel members and reveals mechanisms of substrate specificity and quaternary structure organization,MOLECULAR MICROBIOLOGY,37,2014
"Characterization of the Arabidopsis thaliana exocyst complex gene families by phylogenetic, expression profiling, and subcellular localization studies",NEW PHYTOLOGIST,111,2010
Yeast AMID homologue Ndi1p displays respiration-restricted apoptotic activity and is involved in chronological aging,MOLECULAR BIOLOGY OF THE CELL,135,2006
Phylogenetic analysis provides evidence of interactions between Italian heterosexual and South American homosexual males as the main source of national HIV-1 subtype C epidemics,JOURNAL OF MEDICAL VIROLOGY,22,2014
Islands in the ice: colonisation routes for rock ptarmigan to the Svalbard archipelago,ECOGRAPHY,14,2009
Transcriptome-Based Identification of the SaR2R3-MYB Gene Family in Sophora alopecuroides and Function Analysis of SaR2R3-MYB15 in Salt Stress Tolerance,PLANTS-BASEL,0,2024
Genotype F of Echovirus 25 with multiple recombination pattern have been persistently and extensively circulating in Chinese mainland,SCIENTIFIC REPORTS,0,2024
The evolutionary ecology of bird-ant interactions: a pervasive but under-studied connection,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,1,2024
"Emergence and Persistent Circulation of Highly Pathogenic Avian Influenza Virus A (H5N8) in Kosovo, May 2021-May 2022",MICROORGANISMS,1,2023
